GivenName,Surname,NationalID,MemberType (1-4),TelephoneNumber,AddressID
Lavada,Culver,44423566,3,2037887543,4751
Melvin,Guidry,115804119,2,5857857634,4476
Nancy,Freeman,650147581,2,7202993877,538
Thomas,McGraw,459246241,4,7136177253,2268
Ophelia,Cline,54265104,4,6072575763,4709
Marshall,Carroll,335628464,2,3094392007,3202
Beverly,Zinke,238418119,2,7048607179,3842
Patricia,Pickering,547919838,2,6508495958,1433
Elizabeth,Deloney,274906237,4,7406259630,3564
Mildred,Nguyen,235684273,2,3046953428,3858
Martha,Johnson,256717082,3,7703939269,3735
Joshua,Deberry,662012021,2,9854417098,453
Henry,Mulligan,651327925,3,3034958200,522
Alice,Lundy,568070476,3,7079719381,1233
Martha,Seddon,541469076,3,5032287737,1489
Joyce,Brown,431543922,4,8702163924,2478
Delphia,Ku,635503705,4,2103663036,681
Kitty,McCallister,25885886,4,6179222101,4840
David,Abbas,196367482,4,4842300634,4116
Frances,Lee,766165633,4,9413502798,79
Rebecca,Russo,143485117,2,6097343076,4351
Zenaida,Neuman,539277756,3,2068356466,1520
Ramiro,Ybarra,638607391,2,6825518712,647
Wilma,Anglin,180681875,2,6108034299,4161
Jason,McIlvain,675228459,2,4046990877,359
Alfonso,Sanchez,578461254,2,2023991710,1140
Tyler,Gordon,643844159,3,5123031291,592
Mike,Rountree,680642430,3,7028773615,307
Lindsay,Myers,12824418,3,6177125920,4912
Charles,Eddins,112011673,4,3476898467,4495
Charlie,McMillan,508133364,2,4025608461,1839
Kelly,Howard,36090319,4,4019294855,4793
Jamie,Clack,214399802,2,4432948789,4017
John,Rexroad,472626218,4,6127130980,2129
Ann,Hulse,409894511,4,9012523908,2668
James,Kennedy,609561737,2,7609403144,921
Paula,Valdes,764567249,2,9285337597,96
Laura,Blazek,191604752,2,2157067842,4128
Stephen,Martinez,326807533,3,8155195471,3250
Leopoldo,Smith,518904965,2,2084907378,1749
Alejandro,Lawson,463618031,2,5128912974,2224
Robert,Smith,417059047,2,2059188443,2628
Clarence,Henderson,756011476,2,9316537687,157
Fred,Harden,476260864,4,5076722000,2082
Philip,Looney,136622031,3,7325572736,4399
Terrance,Cave,312847869,4,3175751333,3341
Margaret,Christie,265390278,3,3524021686,3651
Douglas,Bishop,388230234,4,2628135597,2860
Walter,White,550541368,4,9096244140,1414
Anna,Tyler,635480591,2,9036188422,682
Carrie,Rodriguez,229726121,4,7576789724,3889
Robert,Gunn,428175633,3,6019074222,2510
Isaac,Sanderson,633661779,4,2149237161,697
Pamela,Jones,396909857,4,7156506832,2783
Rosa,Caudill,681052478,2,9102549782,301
Shirley,Bowling,8847663,3,8025198254,4940
Lisa,Southwell,423148452,4,2053179072,2563
Jennifer,Dow,367801375,3,9064991423,3010
Genaro,Wampler,542613255,2,5035076780,1477
Shannon,Beer,455272122,3,2102620150,2307
Larry,Rausch,340969561,3,2178275942,3170
Javier,Major,699018669,2,7039358697,170
Agnes,Wilson,511607392,3,9139556563,1805
Amos,McKeever,27443488,4,5087465162,4837
James,Duncan,51688906,4,9149726173,4717
William,Lebaron,430804107,2,5015238996,2486
Dennis,Graham,8503470,3,8028237232,4946
Jeanie,Anderson,425625252,2,6629079450,2544
Joy,Oakes,488181968,3,6602127117,1994
Lizzie,Armstrong,764484632,2,6239255169,99
James,Solis,422740828,4,2568677639,2567
Christopher,Whitson,473470870,4,3204851568,2115
William,Mathis,653267906,3,7208704614,503
Alton,Miller,594791259,2,7866199668,1038
Justin,Brown,133586980,4,5187353689,4420
Jessica,Harmon,577369041,4,2025299025,1148
James,Johnson,699010013,3,5713382202,174
Jayne,Johnston,541202940,3,5416212076,1494
Mildred,Huffman,232262884,4,3043260835,3872
Mildred,Novak,348424942,4,6304206518,3137
Carrie,Schwartz,576347729,2,8082336448,1153
Albert,Prather,604396695,2,3235209426,964
Marcia,Phillips,612157123,3,6504407058,901
Barbara,Wise,438522255,2,2256368077,2446
Mary,Dukes,538469251,4,3603805660,1531
Alan,Smith,530654771,3,7029262790,1625
Erin,Dewitt,7687104,2,2077491993,4953
Lisa,Davis,98486191,2,6316694988,4553
Jill,Conner,290184015,2,4192993639,3483
Deborah,Golder,528277744,2,8019687770,1661
Nicholas,Goodman,129806520,4,3156722071,4433
Verna,Williams,154680714,2,6093532924,4287
Richard,Moore,454810836,4,3616604037,2314
Eric,Dejesus,404331635,4,2704413049,2712
Briana,Jones,379469688,3,3136833593,2931
Denise,Baxley,654056279,4,8036095909,496
Robert,Maddox,574032068,2,9073470066,1169
Edith,Davis,538074183,2,2533717188,1534
Brandon,Bowling,355244921,2,7738380942,3099
Brent,Handley,379154652,2,9064515656,2935
Reginald,Hanna,603382061,2,5622243259,973
Peter,Holland,219324776,4,4433824070,3956
Marian,Brown,538448444,2,2069868797,1532
Daniel,Freitas,414341923,2,6153215205,2647
Kendra,Herrera,216551539,4,2403441367,3988
Arthur,Puente,394248777,4,4147996756,2809
Wilson,Scott,198680435,3,7178063176,4110
Billy,Flowers,561346296,4,5596547008,1296
Emma,Gibbs,613478135,4,3232499959,889
Wan,Hart,510942060,2,9135765031,1811
Kimberly,Richardson,415107150,4,6152754591,2642
Julio,Garcia,652164832,2,3039743521,519
David,York,573966769,4,5303223687,1171
Karen,Robinson,557403049,2,7603884349,1337
Alma,Clark,600848726,4,9285553795,1010
Sheila,Stokes,524286952,3,7193371183,1702
Christopher,Early,314018715,4,7655807541,3329
Melissa,Cotten,656223763,2,8643521221,480
Sammie,Leblanc,531602936,2,2532774148,1610
Jennell,Huntley,176420473,4,8149644227,4183
John,Grimaldo,697012875,4,7034738686,186
Peggy,Diaz,652203740,4,7196898815,517
Joann,Redd,514167134,3,6209650212,1782
Benjamin,Matthews,384050897,4,6165244717,2886
Rita,Grant,260872532,2,7703569481,3710
James,Tolliver,246160978,4,9104149697,3798
Cody,Rainey,602601022,2,4082884050,981
Kelly,Heiden,496769710,4,8165067344,1927
William,Rossman,634860277,3,2818776234,686
Wayne,Roach,624846515,4,8055030616,789
Nathaniel,Spahn,497184360,3,6607667194,1922
Kenneth,Sims,391388521,3,9206133028,2834
Sheri,Arrington,120725386,4,5163519023,4457
Patricia,Franz,441015890,2,9183776369,2429
Anthony,Collins,632500359,2,4693485905,706
Paul,Escamilla,483529127,3,5154906998,2027
Elizabeth,Sherman,562554080,2,7078976933,1284
William,Scott,533169991,2,4254834268,1595
Patrick,Sanders,574162847,3,9073938212,1165
Kendra,Harrison,380523207,4,2315684936,2921
Ashley,McAlister,125588404,2,6464132748,4443
Christina,Vaughn,66304625,3,2126347011,4671
Marilyn,Payne,115683519,4,8458101049,4478
James,Carpenter,609330927,4,8057355241,924
Donna,Gilmore,529246253,2,8014983346,1650
Serena,McElroy,335282818,2,3094003445,3205
Diane,McSwain,45786914,4,8606492373,4745
William,Smith,651166370,3,7195463480,526
Abel,Frye,617925017,3,9095247909,851
Hannah,Mortenson,659108486,2,2252963799,463
Roy,Torres,167705961,4,5709290048,4214
Sherry,Nelson,683096008,4,9107251544,280
William,Mayer,350769372,2,7732083802,3124
Cindy,Esparza,638248892,2,8309892972,650
Lewis,Reader,564649265,2,8182854350,1263
Lorenzo,Wiggins,426420024,2,6626572430,2532
Portia,Crystal,112827271,4,5167776630,4490
Michael,Johnson,383238220,3,5173720714,2894
Hillary,Dodd,224373676,3,7034132462,3920
Harold,Wallace,634039407,4,2819460577,692
Alfreda,Flanders,140015763,3,9733338499,4378
Eula,People,273091512,3,3302245753,3574
Veronica,Despres,398540467,2,2624164525,2770
Suzanne,Reyna,451523232,4,2144773565,2343
Tameka,Spence,604142964,2,5623542111,966
Crystal,Brosius,158096199,3,9082229048,4262
Laura,Speller,87527908,3,8452925835,4597
Jeffrey,Blackmon,243350713,3,2525880905,3812
Thomas,Shanahan,630926557,2,2813865727,724
Lisa,Smith,645782810,4,9728919286,569
Linda,Moss,7544067,3,2072187239,4955
Jessie,Kilpatrick,687031251,4,3363879594,256
Shirley,Cunningham,620828306,4,3237099801,812
William,Wilt,493607934,3,5735796558,1951
Janice,Crum,614880351,4,8318990086,876
Joseph,Mariotti,306663681,4,8127525735,3392
Bethany,Rainey,388468015,2,2627703250,2858
Lee,Graff,604438769,4,9513208539,963
Roger,Sargent,347188337,2,8473106413,3143
Irina,Tiedemann,554930209,3,3104381417,1366
Oscar,Morrow,751033613,4,8086643960,159
Melissa,Jones,120260904,3,5857200887,4459
Christopher,McCarty,263949904,3,4075159719,3670
Bobby,Page,658053117,3,8034914049,470
Francisca,French,5481500,3,2077415566,4970
Bobby,Blanchard,402967635,3,2709069277,2734
Kristie,Maize,5683152,4,2076796191,4968
Walter,Smithson,363325426,4,3137819163,3047
Jean,Watson,436912701,4,5049036772,2451
Christopher,Palmer,394271883,2,7156357277,2808
Eleanor,Waugh,566351859,3,7079681887,1246
Sandra,Pettengill,429273216,2,5015587139,2497
Brian,Rojas,115203710,4,5167733525,4483
Lillian,Kirkpatrick,558103358,2,4245209297,1330
Sheila,Patterson,634016975,3,2142283758,693
Robert,Rivera,35202388,4,4017341962,4797
Michael,Scott,481825492,2,3196560277,2042
Amie,Kennedy,324281499,3,6182380222,3259
Noah,Bailey,448422922,3,5802625252,2376
Lucille,Washington,208147194,4,4846061500,4069
Andrew,Roll,91261013,2,8454898982,4579
Mary,Parker,249572478,2,8035650159,3773
Jesse,Dickson,33847573,4,7816652779,4805
Kenneth,Walker,315804619,2,2602720707,3314
Jay,Jackson,106727593,3,6464511837,4516
Gregory,Fowler,214787303,4,3016617127,4010
Jim,Shores,305449629,3,3175025427,3400
Phyllis,Morgan,378481999,4,9894716634,2941
Mario,Derrick,424268048,4,2052982770,2555
Berta,Costa,635346189,4,2147876382,683
Katherine,Medlock,550627498,3,7075644408,1413
Stanley,Case,159368958,4,4845843834,4253
John,West,287763144,2,4195482540,3503
Mike,Jelinek,446021704,3,4058799452,2397
Victoria,Hernandez,531015630,4,4258221929,1615
Kay,Stoneking,223136783,4,7574595953,3926
Marissa,Groce,505609694,4,4029663807,1857
James,Messina,74606283,4,2126429795,4642
Marcella,Beard,460758017,2,9725652844,2249
Neil,Calhoon,546489989,2,5593533145,1446
Bonnie,Alling,469193996,3,2183136731,2166
Jose,Garcia,311110573,3,8127945075,3360
Kirsten,Chu,601229938,2,9286336387,1000
Evelyn,Pfaff,312342373,3,2604812822,3345
Bessie,Jennings,36264426,4,4015424739,4791
Leon,Benton,219219444,2,2403696303,3957
Raymond,Shepherd,428253167,3,6622525011,2509
Gene,Grigg,206488670,3,6109662790,4080
Marci,Lane,283110266,4,5135659351,3521
Joseph,Martin,380961121,4,2692408244,2917
Agnes,Cooper,248697471,4,8648610345,3784
Doris,Jeffrey,79285010,3,5163355529,4629
Anne,Brown,649120920,4,5053011368,542
Thelma,Christian,134661681,4,7183827543,4416
Miriam,Neihoff,386889242,2,5869462169,2863
Frank,Grube,557905893,3,9253442685,1333
John,Waters,751010685,4,8083246903,163
Linda,Alleman,139187002,2,2015332057,4382
Carley,Harding,674184194,2,4789789080,367
Robert,Moreno,641829740,3,5126041272,620
Gisele,Hack,634801325,4,9152032798,687
Eric,Jackson,343561533,3,7083670872,3160
Dennis,Burkhart,503211986,3,6053656344,1877
Laura,Raines,218410761,3,3013244152,3969
Jason,Webb,118349781,2,9148507578,4467
Karen,Franklin,630903071,4,2813502088,725
Michael,Reed,542628903,2,5033921028,1476
Eloy,Buckle,685095958,2,8289018289,264
Linda,Metzler,492423552,4,8167595727,1964
Martha,Knox,648148042,4,5052980758,550
Brian,Jones,262946246,2,5619693674,3685
Cheryl,Kowalczyk,414217845,3,9313884608,2648
Andrew,Crossley,587954990,3,6624650115,1113
Nancy,Joyce,585903268,2,5053280683,1124
Evelina,Louque,145703673,3,9734378606,4341
Theresa,Vernon,322483194,3,3093582468,3270
Terry,Thorne,607328288,3,4089384148,937
Walter,Williams,424889497,3,2515085040,2549
Christina,Marks,184305728,4,4124616888,4151
Charles,Darlington,250063588,3,8433811349,3772
Louis,Skinner,294584689,2,3302190165,3466
Ronald,Harper,355746533,3,8479569033,3092
Brian,Harris,368988867,3,8102200737,3000
Debbie,Lawrence,304747429,2,2607746629,3405
Jeffrey,Hall,376266817,2,9899439253,2956
John,Bradley,361019033,3,6304727029,3066
Dale,Yingling,454122839,2,9365964460,2321
Mark,Cooper,338823038,3,6309923268,3180
Pearline,Temple,138621453,3,2013823060,4385
Wanda,Cherry,478667442,4,5159939874,2062
Mary,Ellison,572614099,4,3107933053,1188
Joe,Faber,423330808,3,2054264773,2562
Avis,Harper,682054092,4,9109842232,291
Christina,Lindeman,148053762,3,9737387449,4328
Tom,Hernandez,25822565,2,9782729318,4841
Matthew,Phillips,21166083,4,6173241513,4865
Willie,Edinger,542170871,4,5413620081,1481
Lenora,Fletcher,487422670,3,3143449126,1999
Martha,Richter,391386571,4,6088465349,2835
Paul,Harris,564530088,2,2138306513,1266
Michael,Guillemette,383886815,4,9064374979,2888
William,Leslie,444073759,4,9186257659,2408
Esperanza,Chong,680404653,2,7026581840,315
Cedric,Lee,9220491,3,8027092458,4937
Iva,Quinlan,541961811,3,5417874953,1484
Josephine,Reese,528780590,2,8013826663,1655
Thomas,Moulton,502025559,4,7017227226,1892
Irena,Lewellen,590239455,4,3052940377,1097
Kayla,Lindsay,764094881,4,6022523872,105
Dewey,Gelb,142380802,3,8564645224,4362
Chad,Priddy,667261689,2,6782140647,426
Stephen,Garcia,591541224,3,7865249625,1076
Donna,Walker,40012727,3,2032802636,4777
Dorothy,Wren,224144393,3,8046944085,3921
Tracy,Grimes,638324780,4,9725290013,649
Paul,Armstead,526920091,2,6029897410,1675
Juanita,Newton,590443630,2,7728282429,1093
Mary,Stark,35261952,3,4013263043,4795
Jane,Jacobson,689031707,3,9192094553,241
Denise,Lawson,240349706,2,7049423981,3833
Emily,Griffin,70206214,2,7184606549,4661
Ray,Holland,568617029,3,9519167960,1228
Jessica,Jaime,183602689,4,4124749121,4153
Paul,Dominguez,382947791,4,5865662606,2900
Mary,Merriman,294094984,2,6146553861,3468
Ray,Briggs,636925679,4,2148694395,660
Richard,Yoo,518135958,2,2087213393,1755
John,Juarez,296122706,2,2163389630,3458
Sandra,Miller,271669627,3,4196954715,3588
Nathaniel,Baker,648325279,2,5056641015,548
Richard,Cherry,297243409,4,3309606263,3449
Mary,Linn,532595996,4,4253244673,1601
Harold,Hagan,516805271,2,4067987445,1765
Tim,Powell,636527570,4,9038222855,665
Ricky,Wright,630640814,4,5127184880,728
Scott,Martinez,162766764,4,6102182765,4238
Anthony,Moss,650241910,3,3035859669,534
Mildred,Winkler,569763209,4,3234194246,1214
Mary,Thresher,236029315,4,3046837607,3855
Lisa,Rome,430724672,4,5013549704,2488
Charlene,Fenwick,324263214,2,7088766294,3260
Steven,Hunter,226697284,4,7037412744,3912
William,Thompson,101460163,3,7185287924,4543
Alma,Smith,108147755,3,6318840231,4513
Karen,Darby,767502130,3,8633189887,59
Mattie,Richards,606427950,4,5105336590,946
Gene,Miller,536233460,3,3605942921,1550
Helen,Calhoun,223302753,4,5719326788,3925
William,Stewart,771052430,2,3059618544,23
James,Shufelt,321169285,3,2173607352,3282
Susan,Foster,481230235,4,3194716953,2047
Ronald,Freeze,372294784,3,5175680160,2983
Robert,Helton,258818936,4,4785423796,3720
Janie,Schaper,330051315,2,8477049020,3231
Mabel,Woodard,768263946,2,9046819758,50
Jane,Brown,534236512,2,3602929694,1580
Cindy,Rodger,494089035,4,5737322541,1949
Jane,Hersey,203603421,3,7249492515,4090
Deborah,Sanders,237682901,3,7047056212,3847
Ernest,Webb,4147135,2,2078428086,4982
Marianna,Vickery,1505872,3,6033852976,4999
Tracey,Jack,465833941,2,2544796588,2199
Brenda,Guzman,595958515,2,8137164574,1022
Debra,Jordan,573569803,4,6198039660,1182
Cynthia,Dement,350056090,2,8472890921,3129
Frank,Novak,143563143,3,2019606375,4349
Ralph,Walker,636446874,3,9034563367,668
Jean,Nicholson,648386524,3,5052902073,545
Jeanine,Reese,216263996,4,4107805502,3992
Raymond,Abell,384724025,4,2485480710,2880
Gerry,Conte,240553445,2,7045625607,3832
John,Kahler,177055709,3,6103420087,4180
Robert,Cain,675140385,3,7067075147,361
Glen,Grossman,499116747,4,8167390965,1910
Iliana,Igo,243128511,3,9104033531,3814
Kelly,Mitchell,242399808,4,9193628791,3817
Felicia,Alexander,152622800,3,7323034540,4301
Paul,Blake,464711287,2,4694470787,2214
Donald,Decker,11403627,2,9787545597,4921
Barbara,Brooks,453718972,3,2104571121,2328
Jack,Polster,425605598,3,6015752283,2545
Jennifer,Parson,476065793,4,6126689854,2085
Adalberto,Smith,667142462,3,6783315718,430
Harriet,Garcia,594971254,2,3865762905,1035
Thomas,Baldree,157546607,2,2015362019,4267
Barbara,Roberts,541021438,2,5413359332,1497
Betty,Dye,265987921,2,9414573228,3643
Kathy,Carter,231903572,4,7034388236,3875
Jorge,Long,485225244,3,7124266708,2016
Hazel,Combs,474270155,4,5072914832,2104
Kimberly,Wilkerson,89051599,3,9147778150,4589
Alvin,Macomber,620963336,2,8185654243,810
Linda,Tom,371981050,4,3133920768,2986
Frank,Foret,401293575,2,8599743464,2752
Sherman,Milburn,639078163,4,2819917210,643
Ernest,Hughes,674203794,2,7705721502,366
Thomas,Speciale,605405637,4,7603428797,955
Kimberly,Lyon,492094602,2,5733783589,1970
Joyce,Edwards,205822635,2,4842571448,4086
Julie,Spooner,641787657,2,7133834598,621
Rebecca,Dawe,494484361,3,3144123553,1942
Debra,Peters,221785876,2,3022507447,3937
Robert,Hamilton,46907821,3,2037279394,4739
Samuel,Willcox,261984090,4,9413339983,3699
Terry,Kirkpatrick,684091629,4,7042773974,276
James,Wilson,679012399,2,8707313765,338
Sandra,Barry,573975693,2,5107139559,1170
Ida,Gray,50849587,4,7184869549,4719
Margaret,Long,277548758,2,6143304526,3552
Patricia,Schultz,756018699,3,9018699279,153
Tanja,Brown,269843484,2,4407835318,3604
Dewey,Guzman,555607826,4,5308678573,1363
Susan,Fairbanks,64689736,3,8455643163,4675
Angel,Lewis,691057160,4,8048556777,225
Nick,Childers,16847671,4,9783073029,4885
Adam,Miller,474523259,4,3202873684,2099
Patrick,Demery,239802263,2,9193371169,3837
Rey,Jackson,767287477,4,3056262278,64
Christopher,Vega,232535778,3,3048530797,3871
Myra,French,396142440,4,9207027377,2785
Kimberly,Smith,601355811,2,6023468083,997
Brian,Brandon,760014061,4,9017743869,128
Sara,Engel,498168319,4,6366514889,1917
Julia,Banks,241680680,4,9199604452,3823
Brenda,Mills,557027867,2,9258381210,1343
Robert,Weiss,212375124,4,2404331215,4046
Mario,Henry,90428199,3,9147985694,4582
Sarah,Roberson,487065014,2,6362949165,2004
Susie,Peterson,761011529,2,9015782515,122
Michael,Eliason,248949197,4,8432921131,3782
Louis,Melo,567380454,4,8184525866,1238
Jerry,Prieto,404353330,2,8592611370,2711
Juan,Rhyne,519825745,3,2084450397,1738
Ricky,Belote,281260134,4,6142781734,3529
Ann,Crumpton,770409008,4,8133830434,25
Barbara,Nieves,410698933,4,9017954924,2666
Stephen,Mui,523973773,2,3034611945,1707
Simon,Chmielewski,687014142,2,9195456815,257
Marie,Conley,219086100,3,4109780371,3959
Charmain,Dyer,613177205,2,8058797964,893
Lawrence,Kozak,192744954,2,5706736841,4124
Mark,Purvis,760018362,2,9015732677,124
Kenneth,Cooper,417253488,4,2514718611,2625
Carol,Holmquist,103842834,2,9172084138,4531
Rita,Allen,653201922,2,3039853803,507
Karyl,Roberts,460494090,2,7134075244,2253
William,Ford,632449691,4,2146616409,707
Kim,Vick,530889314,4,7025289690,1618
Ruth,Dahle,614484363,4,9096261544,879
James,Taylor,530754116,4,7753032297,1623
Gary,Winkler,308628942,2,2197894616,3378
Helen,Vangundy,643685121,3,2548678505,595
Michael,Belles,266973613,2,5615361955,3633
Josefa,Jude,367904018,4,2316768754,3009
Kathy,Glade,126769770,3,6468794886,4438
Phillip,Frances,553218967,4,9513201731,1385
Mose,Cedillo,519413826,2,2082867076,1741
Debra,Chapman,591363327,2,2392401058,1081
Charles,Figueroa,548242701,3,4158328657,1431
Carrie,Hall,419501127,3,2054621493,2601
Theodore,Reynolds,263110065,2,3054197768,3683
Fernando,Milliken,465780926,2,9727144012,2201
Jacquelyn,Fredette,653327505,2,7199674439,500
Joel,Acosta,412053591,3,6156833643,2658
Michael,Gallop,478056010,4,5633326425,2069
Carmela,Nelson,39506291,4,4014296212,4779
Marjorie,Julian,688078217,2,9109899479,244
Theresa,Reese,50460485,3,5168436305,4720
Linda,McKnight,502784486,2,7014754295,1884
Anna,Gonzalez,671242233,4,7065164541,385
Gilbert,Sanchez,286843947,2,7406362079,3507
Gary,Ruble,350909207,2,2175346193,3121
Lawrence,Werner,72387131,3,2124150759,4652
Florence,Leonard,256373348,4,6785096317,3739
Carl,Gregory,189120163,3,5709227562,4135
Mary,Chase,278361312,3,4196721285,3548
Corey,Johnson,344545652,4,8154791596,3154
Robert,McFadden,591226199,2,9048136740,1082
Mary,Fox,177501226,3,4843102896,4178
Steven,Long,200423130,4,6108734245,4102
Katrina,Jackson,504379218,4,6054280482,1865
Sheryl,Blanchard,653267199,4,9703956973,505
Louise,Blount,563302319,2,3238555595,1278
Roger,Dawson,524639037,4,9709804001,1697
Quinton,Scott,684030436,4,9106571416,277
Bryan,May,635969132,3,9403672933,673
Jennie,Freeman,451253262,2,2547500038,2345
Charles,Archer,262496086,3,8132031039,3690
Margaret,Waters,482237421,4,7122591413,2036
Angelo,Reece,327226876,2,6304208458,3246
Gladys,Kelly,547164715,2,4088385049,1440
Kelly,Delcid,574987388,3,9073487555,1155
Emilio,Rodriquez,263255087,2,9547172817,3681
Gregory,Rasmussen,46018310,3,8608362185,4744
