PropertyID,AgentTaxID(Person : TaxID),SellerTaxID(Person - TaxID),ListPrice,Description,Area,SellDate,AddressID
2206,540716423,559066095,1157000,Finnegan's Lucile's Clara Genesis's Foreman Germans Galloway's Izaak's Apuleius Haitian's Annapolis Garner Asgard,115860,5/27/1985,1500
2207,417430638,138764797,914000,Jehovah Lyra Ibiza Antipas Houston Ahmed's Afrikaners Celsius Janacek Icahn Easts Clarissa's Gauss,165030,11/9/1994,2622
2208,485669320,600455762,1979000,Cindy Getty Ernestine Cologne Fridays Jahangir's Eleazar's Hussite Chancellorsville Henson's Hooke Agassi FORTRAN's,154010,7/21/1991,2011
2209,514743798,41049732,718000,Cleopatra Levy's Aquitaine's Cheops Harvard's Appomattox Holland's Heimlich Albanian Chanukah Angkor Isiah's Android,114820,9/12/2003,1781
2210,501345304,692035366,220000,Ashe Henley Helene's Agamemnon Elnath's Honduras Garza's Honda's HP's Alma's Albireo's Allyson Citroen's,127770,12/18/2017,1896
2211,210705873,591540680,835000,Lillian Esau's Janacek's Jaguar Duracell's Jocasta Doritos's Angela's Islam Gillian's Hellenistic ACTH's Hildebrand,146670,3/31/2001,4056
2212,639129690,398090501,1845000,Gael's Eden's Alec Jaclyn's Clark Instamatic's Colleen Limpopo Akkad Aiken Heidegger Caucasus's Gehenna,68830,8/29/1995,642
2213,461441152,362097880,1372000,Lima's Evangelina Jonahs Hans Cline's Alcibiades Alice's Araguaya Herschel Libras Flory Hieronymus Iago's,14480,8/7/1991,2242
2214,514150685,265327464,495000,Hebrew Hippocrates Gantry Harold Faye's Adolfo Jarvis's Louie's American's Lysol Finn's Fido Algonquian,47340,10/5/2003,1783
2215,271687691,506393147,385000,Dorian Cliff's Lieberman Jana's Frisian's Livonia Lugosi's Ieyasu Clydesdale Cecile's Finn Ivan Anatolian's,116600,4/28/1979,3587
2216,76051481,430884647,396000,Ferber's Eugenia Alcatraz Eden Lister Everette's Hickok Lyme Ghanaian Ephesus Hollis Gavin Gaussian,13740,10/5/2005,4636
2217,427894624,643105251,1603000,Lorie's Inez's Colombian's Euclid Alfonzo's Cherry Haywood Equuleus Jake's Ella's Geffen's Antichrist's Hampton,10830,11/26/2001,2514
2218,547541297,288328582,727000,Arawak Louis Hindu's Eyck Franny's Clouseau Hutu Aeschylus Araby Cenozoic Harte Cobain's Ehrlich,181900,8/31/2008,1436
2219,505604726,674263085,1870000,Evert Alan Farrow Janell Lily Harper's Floridan Amman Apollinaire Algiers's Acts Clarissa Cherry,192800,1/16/1988,1858
2220,283385494,543029009,1934000,Hunt Galsworthy Emile's Apple Jersey's Donald Arequipa Ehrlich Donna Alphonso's Haywood's Accenture's Hutu,169080,8/10/1994,3519
2221,400062352,112146503,375000,Chimu Hearst Gauguin's Liverpudlian's Apuleius Adolph Hobbs Gardner's Albee Alma's Chinatown Erlenmeyer Henry's,127610,7/17/2011,2762
2222,600615136,456060108,1731000,Hay's Alaric Icelandic's Heidi's Helios's Alaskan's Dutchman's Ellison's Irma's Jamie's Iceland Cheyennes French's,33520,4/19/2013,1012
2223,391111065,310749999,1748000,Lyell Howells Dow Eskimos Cervantes Hancock Fillmore Haley Finnegan's HMO's AC's Claus's Archean,110260,12/14/2016,2836
2224,571307468,496769710,277000,FHA's Dushanbe Faith Aries's Gadsden's Ingrid Anglicanism's Garrison Dorsey Gallegos's Errol Adrienne Alembert's,209850,7/8/1997,1201
2225,363058302,145158495,1528000,Chartism's Jilin Elmo Antioch Louella Donne's Johnston's Elastoplast Giauque's Ewing's Centaurus Ikea Libra,30480,12/16/2006,3051
2226,646401941,585296515,1640000,Douay Hohokam ErvIn Abigail Farmer A's Cheney's Alejandra's Acapulco's Geiger's Harrison Hubble Inonu's,152130,5/10/1987,565
2227,671096460,497034907,1858000,Alfonzo's Ethel Armour's Clarice's Huey Allende Alphecca Ethiopians Aries Gillette Armstrong's Ananias's Jeremiahs,46360,8/6/2003,391
2228,544543018,368527975,1364000,Choctaw Elsie Hannibal Emmanuel Louisianans Louisianian Huerta's Doris's Hephaestus's Emmy Donner Haiti EEG's,109380,9/4/1980,1457
2229,266483752,315428657,423000,Allende Cerberus Hargreaves Louisa Dublin's Everette's Allegra Hurst's Gawain's Ghats Americanization's Donn's Anabel's,128100,3/21/1999,3636
2230,102169105,691054588,1182000,Lombardy Chennai's Hahn Io's Jericho Jewel's Lutheranism Frankel's Lusaka England's Donnell's Clarice's Hesse,161270,2/3/2006,4539
2231,541251184,533417754,934000,Aquinas's Edens Adana Aeolus's Alisa's Hay Araby Jess Emma Jerald Highness Egyptians Cologne's,6410,7/20/2013,1493
2232,573785055,243391264,891000,Ahriman Limousin's I'd Dudley Alan's Jeffersonian Clorets Hickok Ariel Alcindor Hells Ashley's Liszt,99670,2/8/1983,1177
2233,487085857,303099129,1463000,Arkansan Anatolian Lottie Lucite's Ephraim Abyssinian Levitt Etna Estonia Chiantis Anatolia Cinderella Hades's,136500,8/12/1990,2002
2234,153865348,113783372,1435000,Henson's Jarrod's Akbar Lucretia Chuck Jason's Duane Ellie Dot Elysium Aryan Fannie's Annette's,196470,5/8/1980,4296
2235,418595132,536626351,648000,Evan's Gerber's Finland's Gdansk's Andalusia's Arizonan's Jayson Luna's Aguinaldo Hezbollah's Lucifer's Hildebrand Arnulfo,39360,2/26/1987,2609
2236,326227868,234846515,233000,Irtish's Arius's Eleanor Hinton Exxon's Antoine's Giannini's Frontenac Hagar Cerf Inuktitut's Jinnah Earp,174170,2/17/2004,3252
2237,257877792,474387089,1458000,Jacquard Linton's Henderson's Eyre Hayes's Fuji's Jeep Ashurbanipal Franco Hollywood's Jennifer Charlemagne's IMF's,40070,5/24/1996,3729
2238,495114952,465954480,946000,Garfield's Accenture's Felicity's Antofagasta's Ellison's Aquarius's Ingres Hispanic's Frank's Dotson Harriett Donnie Dristan's,174660,10/27/1999,1940
2239,515258263,46027877,553000,Doris's Eden Falwell's Antarctic Chadwick Emily Iowans Halloween's Edward Adelaide Duchamp Chekhov Colbert,106970,10/1/1983,1776
2240,593322164,763018999,939000,MB's Lippmann Emile's Lipscomb's Fujiwara's Lombardi's Amman Agnew Herring Electra Garfunkel Hawaiian Aladdin,99190,8/28/1978,1057
2241,269804967,316720719,1249000,Edmond Claiborne's Escher Lupe's Loki's Lysol's Gaul's Jan's Johanna's Hezekiah Levi's Cecil Eddington,190270,10/5/1990,3605
2242,530497147,426782680,1353000,Agustin Farsi Litton Alabamans Colbert's Hispaniola Harper Gilead Dora's Er's Colfax Fronde Chisholm,46990,6/22/2009,1630
2243,511042244,72387131,993000,Dustbuster Isabel's Hammurabi Longfellow's Faustino's Donna Finnish Andes's Dotson's Aryan's Elizabethans Colombian's Hummer,196670,7/11/1998,1809
2244,767165485,355608272,646000,Jerry's Erich Ag Aberdeen Homer's Anita Huntley Hagiographa's Andaman Jeff Hofstadter's Hydra Essen's,23430,6/16/2002,67
2245,166225694,643340939,1256000,Holder's Ecuadoran's Afghanistan's Hinayana Galahad's Emmett Holley's Anzac Arbitron's Eris's Lorelei Angolan Cheerios's,110830,10/9/2003,4221
2246,507295795,302105583,722000,Hermes Ernest's Lobachevsky Claiborne's Lvov Durex's Francine's Clovis's Aaliyah's Genoa's Johnson's Elbert Altaic's,184160,8/4/2013,1848
2247,139627458,561346296,337000,MBA's Hieronymus Amharic Feb Duke Caucasians Geiger's Ahab Chad Hawaiian's Hanoi's Hayes Fates,1810,12/16/1993,4380
2248,636405968,7544067,1287000,Andrew's Fe Ac's Fresnel Genoa IRA's Libra's Hammurabi Anabaptist's Eskimo Chattanooga Haley Chandragupta,12250,11/2/2003,669
2249,72780093,427967339,1133000,Jody Jeanie Adidas Epicurus's Lieberman Eucharist ICBM's Jefferey Chaitin Erasmus Johnnie Gipsies Garibaldi,162380,9/20/1995,4650
2250,215061169,696017677,502000,Ashanti Fuzzbuster Arapaho Hopi Cecilia Chickasaw's Americana's Eileen's Changsha Amie's Everett Heriberto Luigi's,200700,2/26/2000,4008
2251,447687130,759011590,597000,Hawaii's Ibadan Lottie's Helene Gail's Anabaptist's Elwood's Longstreet Frazier's Jonahs Edwardian Angel Abram's,190080,6/1/2003,2384
2252,353307205,177055709,1331000,Hanukkahs Dustin Gabriela Jayawardene HTML's Albanian Hernandez's Hell Hurley Fijians Lorie Cockney's Celts,122520,1/13/1992,3109
2253,312066916,445588383,1003000,HMO's Algieba Aldebaran Alvarez's Albany's Luvs Jerseys Akbar Loki's Hf's Heep Antofagasta Hammett's,2970,9/9/1990,3352
2254,260810218,636867984,352000,Hodge Lilliput's Jagiellon ASL's Hohhot's Herrera's Farrell's Harlan's Gillette Estelle Harriett's Lockwood's Eastwood's,3010,7/10/2008,3712
2255,558985302,140301833,1601000,Easts Jerri's Hoosier German Alsatian Hines Honeywell's Lilian's Eddington's Colombo Elton's Angara Loire's,39900,5/8/1984,1324
2256,382509175,96863039,851000,Clearasil's Clouseau's Chilean Germanic's LyX Jeannette Louisianians Adar's Arthurian Downy Hank Aggie Higgins's,126810,11/28/2008,2902
2257,525916542,541644296,1527000,Ives Hokusai Colorado Fichte Ind Elliott Ismael's Fauntleroy Havel Charleston's Eritrea's Lot's Hebrew's,78040,10/28/1982,1687
2258,94546107,266483752,1198000,Jeanne ACTH's Jagiellon Analects's Gemini's Excellency's Chicago Jaipur Hanna's Fabergé Fujiwara Imelda's Elvia,82450,4/6/1980,4567
2259,448504015,308469770,1307000,Chennai's Algenib's Jamie Church Argentine Islamist Hugo Hermaphroditus Livonia Gerber Chaplin Janus Gerardo's,145060,7/17/1986,2374
2260,499023088,210705873,1320000,Garrison Iowan Etna's Hungarian's Interpol Jeremy Hugh's Ghats Ghanaian Jewell's Chippendale's Janice's Almoravid's,199730,6/12/2013,1911
2261,663099490,367904018,630000,Chadwick Honolulu's Feb Cathy Electra's Hans Jagger Charlestons Erebus's Francisco Homer's Hyperion's Ceylon's,130180,9/20/1987,445
2262,359428628,486662175,666000,Apalachicola's Lindsay Geo Iran's Altaic's Internet Encarta Hispanic Huck Lilliput's Eocene's Achaean Giorgione,70640,8/1/1994,3072
2263,385443643,465833941,1691000,Emily's AA's Colt Intelsat Ispell's Clemenceau Clarke Amelia Engels's Cobain's Fortaleza Gerber Herod's,77660,2/29/2016,2872
2264,215497900,391660933,476000,Aisha Gino's Eduardo Jakarta Haynes Hershey Cliburn Ellen Alpo Duane Aphrodite's Havoline Levine's,139120,8/5/1981,4002
2265,561289306,309820541,652000,Lord's Haitians Facebook Agni's Lohengrin Anguilla's Federico's Ebro Jeanne's Faye's Gawain Frey's HMO's,203410,9/15/1989,1297
2266,72309802,469074478,1622000,Hebert Jacksonville Advent Eastwood Hansen East's Hofstadter's Eve's Excalibur's Felicity Englisher Amish JFK,179400,6/9/1984,4654
2267,495209994,594011689,276000,Franciscan's Chihuahua Liberians Hamiltonian Harriet Levitt Lippi Excalibur's Alejandro Ferrari Chatterton Altai's Jonah's,1710,10/2/2017,1939
2268,541610633,421418468,999000,Gaza Araby Islamism's Faye Jayne's Chaitanya Ford Janacek Louisiana's Haynes Ecuador's Linnaeus Hilary's,137510,9/14/2000,1488
2269,109384923,617294475,1360000,Europeans Formica's Abel Flowers Lockheed's Garth's HQ's Chang Farrell Dorsey Hungary Flanagan's Chimu's,6200,8/21/1982,4508
2270,291562522,21729666,1734000,Cheever Establishment Ismail Louis Ijsselmeer's Eleazar's Adriana Lourdes Hartline's Fagin's African's Gibbon Heineken's,67140,9/18/2012,3475
2271,573154135,106406089,875000,Holmes's Ann's Errol Fahd Clemson Jayawardene's Elway Italian's Ger Hunspell Li Ibsen's Foster,151290,4/21/1982,1185
2272,314236377,414658107,430000,IOU's Acuff Clay Eurasian's Funafuti Ga's Luann Anabel Hyderabad Liz's Felicia Alberto's Jonah,53200,12/21/2011,3328
2273,570912552,136384649,1475000,Lillian's Itasca's Doubleday's Gatun's Engels's Ikea's Hamitic Ferrell's Formosan's Analects Arkansan Edams Emmanuel,82270,5/11/2009,1205
2274,672071299,770055869,1221000,Ernest Gilgamesh Gayle Erna Armenians Ezekiel Gilead Ellison's Alpert's Aral Albany Donner Hellenic,66510,8/14/1978,383
2275,524121463,616439330,1613000,Gertrude France's Alphonse Doug's Erlenmeyer Havana's Ernie Hades Forester Edison Felix Annmarie Iraqi,68170,1/4/1980,1706
2276,771306098,457478032,1608000,Hillary Internationale's Dorothea's Escherichia's Amway Jeffery Eddie's Lugosi's Joaquin Euclidean Ehrenberg Galatia Cecelia's,137200,5/3/2007,18
2277,334226337,643386127,1850000,Jackie's Inge Hartman's Andrianampoinimerina Galois Aniakchak ErvIn Eratosthenes's Ivanhoe Albee Essex Gantry's Icarus's,63470,11/2/2012,3209
2278,513942361,43767009,960000,Easter Holder's Excedrin Albert Iraqi Airedale's Alar FBI's Englishman's Cavour Ho's Cepheus's Ahab,39120,7/23/2010,1786
2279,628589109,682094972,1814000,Heidegger Finnegan's Iceland's Louisa Jody's Evangelina's Hensley Isiah Hicks's Lorene's Englishmen Gene's Ingrid's,13910,11/20/1997,757
2280,681056740,330220145,382000,Jessica's Dunn Americanization's Farrakhan Hatfield Fleischer's Eysenck's Adolph's Jill Arjuna Hazlitt Cayuga's Colfax,198540,10/22/2004,299
2281,447407384,542159161,1387000,Hicks's Io's Herculaneum Chungking Icahn Lott Gertrude Agnes Gemini Anne Homer's Donner Eisner,202100,4/25/1991,2386
2282,600853062,229593612,1620000,Isherwood MCI's Draco Andrea Fischer Eritrea's Iqbal Eve Essex Ajax Hermite's Anton Cebuano,26500,9/15/1993,1009
2283,521387249,764547418,1291000,Ismael's Giorgione Londoner Havoline Art Galapagos's Lucia's Eileen Fauntleroy's Johannesburg Heinlein's Ebert Antigone,195960,12/20/1979,1726
2284,629321997,83404003,262000,Furtwängler Circe's Liza's Janissary Ernie Dublin's Clarence Cleo's Gabriel Iapetus's Dooley's Alfonso Hindus,201190,8/10/2004,745
2285,676057303,460385985,1861000,Challenger's Jimmy Izanami Gantry AZT's Liverpudlian Araby Dryden Cebu's Lucretia Art Cauchy Ignacio's,217640,2/23/2006,351
2286,540588006,241901671,1574000,Lysistrata's Irrawaddy Chattanooga's Circe Livingston Jermaine Cheerios Etna's Chablis's Amoco's Jansenist Einsteins Aesop's,203910,2/15/1990,1503
2287,219905892,548691008,798000,Eddie Janacek's Adhara Jo's Excedrin Eurasian's Duracell Joanne Izanami's Jason Jagger's Amati Ho's,159730,12/25/2016,3948
2288,622789833,386125903,1567000,Annam's Anne Hellespont's Excellency Arafat Chung's Cheever Freud's Heep's Lovelace Dumas Eugene Lorrie's,63010,2/18/1981,800
2289,216070315,612929039,1088000,Chanel Chimborazo's Janie's Highlander's Huguenots Cd's Lora's Erector Genet's Chasity Arieses Indy's Johnson's,115940,9/1/2000,3996
2290,353325976,339962465,1557000,Eisenstein Chandra's Hz's Amerind Herodotus's Chaitanya Intelsat Lisa's Albuquerque's Colombia's Gentry's Aquinas's Fern,135700,1/5/2016,3108
2291,695017811,246691356,1852000,Gilda's Anselm Louis Garrison Antwan's Horowitz Chablis Christi Eunice's Cesar Ibadan Erika Hogwarts's,115860,6/17/1988,201
2292,449645351,459300482,1824000,Lupus's Fahd Loyang's Antioch Jewry Epimethius Almach Dylan's MBA's Hereford Heisman Garibaldi Algieba's,210380,1/1/1984,2366
2293,163483764,182344774,1385000,Aries's Cherry Lorena Idahoan AZT's Fleischer Helene's Chatterley Flowers Hopi Dutchman's Adar's Indochina's,21890,10/28/1996,4235
2294,674126553,539055492,952000,Harlequin Ishim's Dwayne's ABM's Ernest Jarrett Elvira's Dora Ind Almoravid's Garth's Ellington Elvin's,116570,12/6/1994,369
2295,463844845,534236512,406000,Huitzilopotchli's Jagger Alex's Inc Hinayana Aquariuses Hibernia Antichrists Gatsby's Father Johnathon's Hesperus Honolulu,11640,8/14/2003,2221
2296,540713116,229593612,1487000,Hecate Fallopian Ferlinghetti's Jill Everest Indonesian Iblis's Francois Chomsky Anaheim Havarti Chateaubriand's Charmin's,139680,2/11/2008,1501
2297,149285007,593836489,1447000,Limbaugh's Jerrod's Angelo's Aeneid Agatha Francine's Appalachians Celina Antonia Hockney Ghazvanid's Eula Cebuano's,97920,1/3/1993,4315
2298,657121079,363043175,1794000,Aglaia Chuck Galilean Anglican Lhasa Ashurbanipal Hoff's Hinduism's Hitchcock Jesuit's Lvov Americanism Cm's,185720,4/26/1980,478
2299,527525322,530754116,370000,Janis Harare's Hydra's Ispell's Fernando Angevin's Dyson's Gere's Efren's Citibank Arno's Arnulfo's Janell,48360,4/30/2006,1671
2300,613507144,202709798,348000,England's Ebro's Eldon's Head Jamar Anne Colon Adela Jacobson Chaucer's Itasca Alejandra Ghanian's,159100,5/11/1989,888
2301,261368019,166123162,538000,Jenifer Hilario's Arkhangelsk IRA's Fassbinder Acosta's Dutch Istanbul's Hanukkahs Heinrich Islams Giannini's Irvin's,66150,2/20/2002,3706
2302,391660933,541342554,1781000,Hera's Gaiman's Duracell Anglo Acevedo Alyssa's Hanson Antoninus Anguilla's Claudia Hampshire Agamemnon Christina,212250,2/6/2001,2833
2303,441485508,143563143,1132000,Gerry Haiphong Arline's Achaean's Issac's Antichrist's Ahmadabad Dunn Jarrett Flores Hammett Freemasons Hermaphroditus,210390,7/13/1986,2425
2304,171362375,264395802,1715000,Iago Chumash Iblis's Ibo Armonk Cl's Fuentes Celt Lucian Ethiopian Genoa Acadia's Elva,60480,6/9/2004,4198
2305,552770286,187764014,216000,Hon Hensley Doyle Hohokam Amish Cervantes Lipscomb Fermat Chelyabinsk East Cheviot's Arlington Hymen's,186970,4/24/1978,1389
2306,79900651,544105084,939000,Eskimo Chipewyan Jacqueline Formosan's Gd's Jodie Eunice Huerta's Frisco IV's Hanson Douro Iva,132560,6/25/1988,4624
2307,154848080,602526227,734000,Coleman's AOL Erick's Janette's Cole Fargo's Americans Hermes Alicia's Hirohito Antipas's Chateaubriand's Icelandic,114440,4/11/1998,4285
2308,382060980,635883425,1216000,Cheops Efren Harley French's Appomattox ECMAScript's Akron Elvis Andromeda Aldo's Herbart Garry's Freetown's,138250,6/9/2015,2909
2309,567476154,652181390,658000,Honshu Anabaptist Gaza Ebonics Donny's Honda Advil's Lutheran's Hausdorff's Invar's Donald Almach's Cheerios's,31240,8/5/1985,1237
2310,249200829,616152343,659000,Erwin Fulani's Lucinda's Frost's Downy Arneb's Londoner's Gino's Lucite's ING's Felicia's Fernandez's Hague,176030,8/20/2016,3778
2311,365506476,218511925,1556000,Lohengrin Chechen Ark Durocher Amur Freddy Earnestine Abyssinian's Chile's Johnson's Edam IBM's Lynne's,110030,6/26/2007,3028
2312,473843433,10903770,644000,Lupus Ivory's Erasmus Hampshire Irwin Eugenie Hahn Enrico Franglais Anglicans Haman's Eaton Loraine's,14450,6/6/2008,2109
2313,392747267,404353330,426000,Houston Cecelia Aguilar Luanda Ike India Emacs's Helene's Igor Emile Colleen Fawkes Celebes's,132030,4/8/1982,2825
2314,228303557,417642141,1855000,Independence's Istanbul's Louie Loafers Alfonso's Elliot Limoges Cayuga Earth Afghanistan's Armageddon Izvestia Hamburgs,107690,9/26/2006,3901
2315,68666110,558139950,1090000,Clydesdale Jilin Clarence's Elise Ham's Iraqi Heidi's Acts Erin Alioth AOL's Hyundai's Eire,149580,7/28/1983,4667
2316,87010939,421431060,800000,Inchon Adderley Donnie Florine's Ali Evan's Holmes's Cepheus's Elroy's Ceausescu Jerusalem's Lucien's Etna's,16580,4/13/1999,4598
2317,601305684,388468015,1825000,Clarissa Hitachi's Epcot's Ebeneezer Ankara Archean Isis Hz's John's Estonians Erewhon's Lysol's Hutu,71080,6/27/1988,998
2318,638540375,416514647,895000,Jerrod's Lutheranism's Eocene's Imelda Etta Héloise Ho's Huey Eiffel Cokes Adolph Honduras Englishwomen,208060,6/29/1980,648
2319,520114207,335700402,1596000,Hawkins Hubert Christi Libya FDR's Fugger Friedan Eritrea's Cheney Americanism Arjuna Chatterley Acevedo's,76960,7/15/2000,1736
2320,699030988,372521820,1531000,Lords Fredrick's Eisenstein Hanna's Georges Jewishness Jewishness Fibonacci Ellington Holcomb's Eisenhower's Janis's Ceausescu's,148850,2/20/2010,169
2321,403466789,384104299,462000,Fiji Gienah Chandon's Essie's Celtics Hallie's Chippewa Hilton Isaac's Little's Alzheimer's Irish Arctic's,184890,5/18/2001,2721
2322,263338095,288461454,676000,Chibcha Eratosthenes Felipe's Ali Clarke's Luz Fotomat Angolans Ivanhoe Harmon's Euphrates's Hendricks Ge,2790,7/25/2014,3679
2323,468092731,256756055,664000,Lowe's Highlander's Estella Ln Euphrates Aron Garth's Izaak's Colgate Felecia Ch'in Al Changchun,32000,6/16/2003,2180
