OfferID,PropertyID,Date,BuyerTaxID(Person: TaxID),OfferAmount,OfferStatus
3195,3195,1993-12-13,349987305,1915000,p
3196,3196,1999-12-06,8187654,1815000,d
3197,3197,1993-02-28,83404003,295000,d
3198,3198,1985-12-10,501848641,1780000,a
3199,3199,1994-07-28,473297550,819000,p
3200,3200,1991-02-01,630076007,778000,a
3201,3201,1995-01-22,44423566,1076000,p
3202,3202,1992-10-09,115804119,964000,p
3203,3203,2011-11-02,650147581,249000,d
3204,3204,1982-11-19,459246241,547000,a
3205,3205,1999-09-07,54265104,810000,a
3206,3206,1979-09-28,335628464,1364000,d
3207,3207,1985-08-14,238418119,409000,d
3208,3208,2001-02-24,547919838,1203000,a
3209,3209,1999-12-20,274906237,314000,p
3210,3210,1980-07-28,235684273,1916000,a
3211,3211,1988-04-05,256717082,1112000,a
3212,3212,2014-03-24,662012021,1267000,d
3213,3213,1989-09-28,651327925,1947000,a
3214,3214,1989-08-13,568070476,735000,d
3215,3215,2014-08-05,541469076,592000,a
3216,3216,1982-02-10,431543922,1580000,p
3217,3217,1987-12-13,635503705,1763000,p
3218,3218,1983-12-03,25885886,776000,a
3219,3219,2004-11-18,196367482,1869000,a
3220,3220,1998-10-04,766165633,1719000,d
3221,3221,2002-07-14,143485117,1949000,a
3222,3222,2017-05-23,539277756,1922000,d
3223,3223,1980-04-20,638607391,254000,a
3224,3224,1984-11-17,180681875,1158000,a
3225,3225,2002-12-19,675228459,1873000,d
3226,3226,2009-08-26,578461254,420000,p
3227,3227,1998-03-05,643844159,1581000,d
3228,3228,2008-03-14,680642430,739000,d
3229,3229,2002-06-16,12824418,1764000,d
3230,3230,2014-08-15,112011673,1619000,a
3231,3231,2003-05-06,508133364,784000,p
3232,3232,1993-02-13,36090319,1860000,a
3233,3233,2006-01-08,214399802,241000,p
3234,3234,1993-10-24,472626218,1148000,d
3235,3235,2003-01-21,409894511,746000,p
3236,3236,1996-12-21,609561737,1853000,a
3237,3237,2011-12-03,764567249,862000,p
3238,3238,2010-10-09,191604752,1288000,p
3239,3239,1998-06-23,326807533,1943000,a
3240,3240,1979-08-02,518904965,1637000,d
3241,3241,2011-07-20,463618031,1818000,d
3242,3242,2008-02-01,417059047,1997000,d
3243,3243,2007-11-13,756011476,955000,d
3244,3244,1994-05-10,476260864,1208000,d
3245,3245,2015-06-21,136622031,448000,a
3246,3246,1978-09-04,312847869,1135000,p
3247,3247,1994-12-05,265390278,522000,a
3248,3248,2014-03-16,388230234,273000,d
3249,3249,2010-05-02,550541368,1575000,p
3250,3250,2017-02-23,635480591,1534000,a
3251,3251,2005-09-21,229726121,329000,p
3252,3252,1983-11-04,428175633,527000,p
3253,3253,1981-07-31,633661779,1723000,p
3254,3254,2008-09-15,396909857,421000,d
3255,3255,1999-10-09,681052478,1560000,p
3256,3256,1995-01-17,8847663,792000,d
3257,3257,1983-06-19,423148452,1713000,d
3258,3258,1987-11-26,367801375,1080000,d
3259,3259,2015-01-30,542613255,217000,a
3260,3260,2004-03-04,455272122,805000,p
3261,3261,1988-03-24,340969561,965000,p
3262,3262,2008-04-05,699018669,1653000,p
3263,3263,2009-06-10,511607392,1036000,d
3264,3264,2007-09-01,27443488,1856000,a
3265,3265,1983-12-24,51688906,1728000,p
3266,3266,2016-11-22,430804107,1528000,a
3267,3267,2010-04-22,8503470,1540000,a
3268,3268,2010-09-28,425625252,1346000,a
3269,3269,1982-07-22,488181968,423000,a
3270,3270,1983-11-24,764484632,1209000,p
3271,3271,2006-11-27,422740828,1109000,p
3272,3272,1984-11-12,473470870,558000,a
3273,3273,2006-06-11,653267906,1041000,p
3274,3274,2005-12-21,594791259,646000,d
3275,3275,2004-08-23,133586980,297000,d
3276,3276,2006-05-12,577369041,454000,a
3277,3277,2006-08-09,699010013,1970000,d
3278,3278,1980-08-19,541202940,1196000,a
3279,3279,2008-10-10,232262884,678000,a
3280,3280,1998-03-16,348424942,436000,a
3281,3281,1983-04-08,576347729,478000,a
3282,3282,1991-01-28,604396695,241000,a
3283,3283,2015-11-05,612157123,1187000,a
3284,3284,2008-12-20,438522255,548000,d
3285,3285,2005-11-03,538469251,447000,p
3286,3286,1986-04-15,530654771,1210000,p
3287,3287,1996-01-21,7687104,761000,p
3288,3288,2012-08-07,98486191,1965000,d
3289,3289,1988-01-28,290184015,987000,a
3290,3290,1995-06-17,528277744,442000,d
3291,3291,2010-12-10,129806520,1717000,p
3292,3292,1990-01-09,154680714,330000,p
3293,3293,1996-10-31,454810836,1809000,a
3294,3294,2011-03-12,404331635,542000,a
3295,3295,1985-07-02,379469688,1397000,p
3296,3296,1983-11-19,654056279,1446000,a
3297,3297,1980-01-19,574032068,227000,d
3298,3298,2011-06-29,538074183,363000,a
3299,3299,2011-09-30,355244921,624000,p
3300,3300,2012-01-18,379154652,1779000,d
3301,3301,2007-03-11,603382061,1317000,p
3302,3302,1989-12-01,219324776,1260000,a
3303,3303,1988-07-05,538448444,1968000,d
3304,3304,1984-09-06,414341923,1148000,p
3305,3305,2014-07-25,216551539,1064000,p
3306,3306,1989-05-09,394248777,1119000,p
3307,3307,1982-01-01,198680435,1517000,a
3308,3308,1997-04-24,561346296,1897000,p
3309,3309,2014-11-22,613478135,944000,a
3310,3310,2014-04-17,510942060,972000,d
3311,3311,2000-09-04,415107150,1315000,p
3312,3312,2006-08-17,652164832,489000,a
3313,3313,2004-02-21,573966769,1041000,d
3314,3314,1993-12-05,557403049,1734000,d
3315,3315,2001-01-16,600848726,1102000,p
3316,3316,1982-01-20,524286952,992000,d
3317,3317,2012-08-20,314018715,1489000,p
3318,3318,2016-07-31,656223763,1141000,p
3319,3319,2010-12-09,531602936,968000,a
3320,3320,2014-04-04,176420473,1904000,a
3321,3321,1985-11-14,697012875,674000,p
3322,3322,2013-02-10,652203740,526000,p
3323,3323,1981-09-30,514167134,925000,p
3324,3324,1995-01-04,384050897,1519000,a
3325,3325,2002-10-10,260872532,239000,d
3326,3326,1986-11-26,246160978,1310000,a
3327,3327,2008-02-12,602601022,530000,d
3328,3328,2004-08-06,496769710,1861000,p
3329,3329,2003-02-15,634860277,831000,p
3330,3330,2004-03-07,624846515,1375000,d
3331,3331,1990-04-10,497184360,1665000,p
3332,3332,2014-04-28,391388521,1643000,p
3333,3333,1981-05-12,120725386,1921000,p
3334,3334,2013-09-27,441015890,1633000,d
3335,3335,2013-06-06,632500359,474000,p
3336,3336,1982-01-04,483529127,1264000,d
3337,3337,2002-12-09,562554080,654000,d
3338,3338,2006-02-14,533169991,1434000,a
3339,3339,2014-09-07,574162847,734000,d
3340,3340,1979-07-07,380523207,1871000,p
3341,3341,2009-06-01,125588404,871000,a
3342,3342,2013-12-08,66304625,1848000,d
3343,3343,2014-02-25,115683519,612000,p
3344,3344,1979-04-02,609330927,594000,d
3345,3345,1981-10-30,529246253,1852000,p
3346,3346,1997-05-26,335282818,545000,p
3347,3347,1980-05-16,45786914,569000,d
3348,3348,1987-12-10,651166370,490000,a
3349,3349,2004-11-22,617925017,1730000,a
3350,3350,1984-04-27,659108486,1414000,a
3351,3351,2016-09-27,167705961,351000,p
3352,3352,2000-02-01,683096008,389000,a
3353,3353,1994-12-01,350769372,1232000,p
3354,3354,2016-03-29,638248892,566000,p
3355,3355,1982-07-24,564649265,205000,p
3356,3356,1981-01-01,426420024,1879000,a
3357,3357,1984-04-18,112827271,750000,p
3358,3358,1995-08-27,383238220,1925000,p
3359,3359,2010-08-22,224373676,970000,d
3360,3360,1985-05-30,634039407,375000,p
3361,3361,1990-10-27,140015763,376000,d
3362,3362,1988-06-22,273091512,1384000,d
3363,3363,2017-04-19,398540467,1926000,a
3364,3364,1986-09-05,451523232,1429000,a
3365,3365,2016-06-11,604142964,918000,p
3366,3366,2002-12-12,158096199,1842000,a
3367,3367,2010-06-05,87527908,1583000,d
3368,3368,1997-12-24,243350713,1655000,a
3369,3369,1978-03-04,630926557,1587000,p
3370,3370,1998-11-14,645782810,1340000,p
3371,3371,2001-01-17,7544067,1956000,p
3372,3372,2008-07-11,687031251,1588000,a
3373,3373,2005-11-08,620828306,1440000,p
3374,3374,1986-06-14,493607934,681000,p
3375,3375,1991-09-20,614880351,1691000,p
3376,3376,2000-06-16,306663681,583000,p
3377,3377,1986-07-24,388468015,882000,p
3378,3378,2017-01-10,604438769,1643000,d
3379,3379,1995-11-16,347188337,316000,a
3380,3380,1999-12-15,554930209,400000,p
3381,3381,1987-12-02,751033613,1239000,a
3382,3382,1996-08-13,120260904,949000,d
3383,3383,1997-02-18,263949904,1104000,d
3384,3384,2000-07-03,658053117,1195000,d
3385,3385,2014-10-16,5481500,1863000,p
3386,3386,1987-11-14,402967635,485000,a
3387,3387,2005-05-23,5683152,621000,d
3388,3388,2010-06-01,363325426,330000,d
3389,3389,1986-07-14,436912701,1036000,d
3390,3390,1993-09-11,394271883,1918000,a
3391,3391,1989-11-26,566351859,1529000,a
3392,3392,2000-04-17,429273216,1112000,d
3393,3393,1992-02-20,115203710,548000,p
3394,3394,2007-12-15,558103358,1195000,d
3395,3395,1989-12-03,634016975,1794000,p
3396,3396,1986-11-14,35202388,701000,a
3397,3397,2015-11-09,481825492,1926000,d
3398,3398,1997-01-22,324281499,1711000,d
3399,3399,2015-03-02,448422922,1500000,p
3400,3400,1994-05-03,208147194,1379000,a
3401,3401,1990-02-24,91261013,932000,p
3402,3402,1993-08-06,249572478,826000,d
3403,3403,2014-04-17,33847573,1598000,p
3404,3404,2009-01-06,315804619,651000,a
3405,3405,1998-08-05,106727593,854000,p
3406,3406,2003-08-31,214787303,883000,p
3407,3407,1987-08-26,305449629,309000,d
3408,3408,2011-09-12,378481999,532000,p
3409,3409,1993-01-17,424268048,1633000,p
3410,3410,2011-01-22,635346189,285000,a
3411,3411,1996-08-03,550627498,1191000,d
3412,3412,2004-07-28,159368958,318000,a
3413,3413,1994-09-08,287763144,1589000,a
3414,3414,2015-06-05,446021704,777000,d
3415,3415,1980-01-22,531015630,1058000,d
3416,3416,2012-08-04,223136783,1965000,p
3417,3417,1987-08-23,505609694,1481000,a
3418,3418,2005-12-01,74606283,823000,d
3419,3419,1997-02-09,460758017,1004000,p
3420,3420,1997-03-31,546489989,1191000,d
3421,3421,2015-09-30,469193996,1076000,p
3422,3422,1979-09-05,311110573,1175000,d
3423,3423,1992-09-15,601229938,1247000,p
3424,3424,2010-09-17,312342373,1603000,p
3425,3425,1980-11-07,36264426,531000,d
3426,3426,1982-12-08,219219444,461000,p
3427,3427,2016-12-23,428253167,1466000,a
3428,3428,2014-12-28,206488670,910000,a
3429,3429,1995-11-22,283110266,719000,d
3430,3430,2000-05-16,380961121,1828000,p
3431,3431,1991-05-14,248697471,1531000,p
3432,3432,1979-11-07,79285010,1017000,p
3433,3433,1982-10-14,649120920,318000,a
3434,3434,2002-07-19,134661681,712000,a
3435,3435,2008-05-06,386889242,412000,p
3436,3436,2002-06-16,557905893,953000,p
3437,3437,2005-03-07,751010685,572000,p
3438,3438,2002-11-16,139187002,867000,d
3439,3439,2014-12-11,674184194,804000,a
3440,3440,2006-05-29,641829740,1582000,a
3441,3441,1978-10-31,634801325,573000,a
3442,3442,1998-08-10,343561533,305000,d
3443,3443,2016-03-12,503211986,413000,p
3444,3444,2009-10-17,218410761,1585000,p
3445,3445,2002-02-17,118349781,383000,d
3446,3446,1983-06-28,630903071,1330000,p
3447,3447,2009-08-14,542628903,996000,d
3448,3448,2011-11-15,685095958,1714000,d
3449,3449,1994-11-19,492423552,1831000,d
3450,3450,1997-10-16,648148042,309000,p
3451,3451,1996-09-24,262946246,839000,p
3452,3452,1986-07-03,414217845,1886000,p
3453,3453,1997-12-15,587954990,1205000,p
3454,3454,2017-05-20,585903268,676000,p
3455,3455,2017-02-28,145703673,621000,a
3456,3456,1986-03-18,322483194,1367000,p
3457,3457,1993-02-22,607328288,219000,p
3458,3458,1999-10-07,424889497,1814000,p
3459,3459,2009-08-01,184305728,363000,a
3460,3460,1986-02-16,250063588,1522000,p
3461,3461,1980-03-12,294584689,1313000,a
3462,3462,1992-01-17,355746533,708000,p
3463,3463,2013-05-01,368988867,1458000,p
3464,3464,2014-12-06,304747429,1836000,a
3465,3465,2012-04-18,376266817,986000,p
3466,3466,1988-01-23,361019033,1172000,d
3467,3467,2016-04-08,454122839,1860000,d
3468,3468,1984-05-31,338823038,223000,d
3469,3469,2014-08-26,138621453,362000,d
3470,3470,2016-04-26,478667442,1965000,p
3471,3471,2010-12-10,572614099,317000,p
3472,3472,1979-06-27,423330808,504000,a
3473,3473,2017-07-28,682054092,1146000,a
3474,3474,1984-06-25,148053762,1648000,a
3475,3475,1990-09-19,25822565,760000,a
3476,3476,2000-01-16,21166083,1912000,d
3477,3477,1979-04-11,542170871,1140000,p
3478,3478,2001-01-13,487422670,438000,p
3479,3479,2005-06-25,391386571,370000,a
3480,3480,2007-06-04,564530088,1193000,a
3481,3481,2015-10-25,383886815,700000,a
3482,3482,2009-01-27,444073759,1536000,d
3483,3483,1999-01-18,680404653,1058000,d
3484,3484,1986-04-01,9220491,303000,a
3485,3485,1979-06-07,541961811,967000,p
3486,3486,2012-07-21,528780590,1401000,a
3487,3487,2016-11-06,502025559,201000,p
3488,3488,2004-05-18,590239455,1878000,p
3489,3489,2003-09-09,764094881,447000,p
3490,3490,2016-10-10,142380802,241000,p
3491,3491,2006-01-18,667261689,785000,p
3492,3492,1992-10-20,591541224,1302000,p
3493,3493,1994-10-21,40012727,825000,p
3494,3494,2001-11-18,224144393,1771000,a
3495,3495,2002-11-10,638324780,462000,a
3496,3496,2006-10-13,526920091,620000,p
3497,3497,1998-07-07,590443630,245000,d
3498,3498,1978-10-11,35261952,1248000,d
3499,3499,1991-12-29,689031707,755000,d
3500,3500,2006-10-24,240349706,401000,a
3501,3501,2007-05-15,70206214,1362000,p
3502,3502,1983-04-12,568617029,1153000,p
3503,3503,2016-03-09,183602689,860000,d
3504,3504,2006-08-18,382947791,535000,a
3505,3505,1997-01-19,294094984,1589000,p
3506,3506,1990-08-16,636925679,1276000,d
3507,3507,1989-01-25,518135958,943000,p
3508,3508,1995-06-01,296122706,426000,a
3509,3509,2015-08-03,271669627,519000,a
3510,3510,2012-10-26,648325279,1535000,d
3511,3511,1982-05-29,297243409,1267000,a
3512,3512,1978-03-26,532595996,1887000,a
3513,3513,2004-10-29,516805271,343000,d
3514,3514,2009-12-05,636527570,1225000,d
3515,3515,1988-06-09,630640814,865000,p
3516,3516,1983-05-12,162766764,1224000,p
3517,3517,1985-02-16,650241910,1427000,d
3518,3518,2002-08-04,569763209,855000,d
3519,3519,2002-01-15,236029315,707000,p
3520,3520,2003-11-12,430724672,231000,p
3521,3521,1981-06-07,324263214,1661000,p
3522,3522,2013-04-03,226697284,369000,d
3523,3523,2002-01-17,101460163,1129000,d
3524,3524,1998-06-12,108147755,1898000,p
3525,3525,2017-08-29,767502130,966000,p
3526,3526,1982-01-03,606427950,581000,p
3527,3527,2015-06-18,536233460,1765000,a
3528,3528,1987-03-20,223302753,1177000,p
3529,3529,1984-08-02,771052430,1228000,a
3530,3530,1990-12-09,321169285,577000,d
3531,3531,1988-02-29,481230235,661000,p
3532,3532,2008-05-05,372294784,374000,p
3533,3533,1993-08-30,258818936,920000,p
3534,3534,2009-03-29,330051315,677000,d
3535,3535,2004-09-01,768263946,1337000,p
3536,3536,1994-05-16,534236512,1829000,p
3537,3537,2004-04-19,494089035,856000,a
3538,3538,2014-10-29,203603421,1025000,d
3539,3539,1990-06-26,237682901,795000,p
3540,3540,1979-01-23,4147135,1594000,d
3541,3541,1991-10-29,1505872,610000,p
3542,3542,2016-10-29,465833941,1883000,d
3543,3543,2014-11-28,595958515,1787000,d
3544,3544,1980-01-30,573569803,589000,a
3545,3545,2007-06-19,350056090,314000,d
3546,3546,1980-11-10,143563143,1077000,p
3547,3547,1979-01-19,636446874,1127000,a
3548,3548,2015-12-15,648386524,1654000,p
3549,3549,2010-06-08,216263996,1611000,d
3550,3550,2002-07-01,384724025,661000,d
3551,3551,2011-08-30,240553445,560000,p
3552,3552,2011-05-04,177055709,1296000,a
3553,3553,2005-09-25,675140385,536000,a
3554,3554,2007-04-14,499116747,272000,a
3555,3555,2017-10-27,243128511,475000,d
3556,3556,1990-11-22,242399808,739000,d
3557,3557,1981-10-16,152622800,1545000,d
3558,3558,1986-12-29,464711287,1389000,d
3559,3559,2014-06-17,11403627,1103000,d
3560,3560,1983-09-10,453718972,555000,p
3561,3561,2003-07-09,425605598,556000,d
3562,3562,2007-05-30,476065793,668000,a
3563,3563,1987-04-23,667142462,1000000,d
3564,3564,2014-11-24,594971254,1517000,d
3565,3565,1981-06-04,157546607,1096000,a
3566,3566,2011-03-31,541021438,1847000,p
3567,3567,2005-08-04,265987921,727000,p
3568,3568,1996-08-17,231903572,874000,d
3569,3569,2002-05-17,485225244,1811000,a
3570,3570,2011-02-23,474270155,1932000,a
3571,3571,2005-04-24,89051599,1368000,a
3572,3572,2015-02-17,620963336,938000,p
3573,3573,1987-05-20,371981050,748000,d
3574,3574,1983-04-30,401293575,206000,a
3575,3575,1980-12-16,639078163,1007000,a
3576,3576,2006-04-15,674203794,1758000,p
3577,3577,2007-01-10,605405637,1404000,p
3578,3578,2005-12-05,492094602,301000,d
3579,3579,1998-06-05,205822635,312000,a
3580,3580,2005-03-09,641787657,1945000,a
3581,3581,2000-02-20,494484361,1372000,a
3582,3582,1986-06-14,221785876,1978000,a
3583,3583,1990-11-11,46907821,680000,p
3584,3584,1984-02-28,261984090,321000,d
3585,3585,2012-07-04,684091629,1229000,a
3586,3586,2008-04-13,679012399,1817000,p
3587,3587,2011-06-03,573975693,1338000,p
3588,3588,1992-04-10,50849587,1130000,p
3589,3589,1980-08-05,277548758,1958000,p
3590,3590,2012-02-01,756018699,1145000,p
3591,3591,1987-02-07,269843484,1915000,d
3592,3592,1999-05-14,555607826,989000,d
3593,3593,1987-09-22,64689736,1681000,d
3594,3594,1986-04-15,691057160,1499000,d
3595,3595,1978-02-15,16847671,1489000,p
3596,3596,1987-12-27,474523259,1723000,a
3597,3597,2015-03-24,239802263,1596000,a
3598,3598,2006-02-28,767287477,1999000,p
3599,3599,2000-07-20,232535778,1697000,a
3600,3600,1982-03-31,396142440,1922000,p
3601,3601,1994-11-04,601355811,1193000,p
3602,3602,1999-08-05,760014061,1304000,d
3603,3603,1996-04-15,498168319,1827000,p
3604,3604,2017-04-07,241680680,847000,p
3605,3605,2017-08-18,557027867,1555000,a
3606,3606,2016-11-05,212375124,1418000,a
3607,3607,2003-01-20,90428199,1834000,d
3608,3608,2012-07-10,487065014,1944000,p
3609,3609,2006-12-02,761011529,1319000,d
3610,3610,2010-12-13,248949197,261000,a
3611,3611,1978-04-08,567380454,911000,a
3612,3612,2004-05-09,404353330,774000,a
3613,3613,1987-12-07,519825745,1571000,a
3614,3614,1987-05-18,281260134,895000,a
3615,3615,2016-07-07,770409008,659000,p
3616,3616,2003-04-29,410698933,469000,p
3617,3617,1987-03-31,523973773,941000,d
3618,3618,2015-12-28,687014142,1153000,d
3619,3619,1978-11-09,219086100,1720000,a
3620,3620,2012-02-05,613177205,513000,p
3621,3621,2009-07-29,192744954,561000,a
3622,3622,2004-05-10,760018362,1763000,p
3623,3623,1987-03-22,417253488,1381000,p
3624,3624,1988-06-27,103842834,359000,d
3625,3625,2006-01-04,653201922,362000,a
3626,3626,1986-01-27,460494090,1629000,d
3627,3627,2015-03-15,632449691,1682000,p
3628,3628,1998-06-10,530889314,1180000,a
3629,3629,1987-03-12,614484363,1178000,d
3630,3630,1980-10-22,530754116,820000,a
3631,3631,1994-09-01,308628942,236000,a
3632,3632,1985-11-03,643685121,983000,d
3633,3633,2001-04-16,266973613,818000,a
3634,3634,2004-03-26,367904018,1655000,p
3635,3635,1986-05-08,126769770,1464000,d
3636,3636,2008-03-28,553218967,1931000,p
3637,3637,2015-03-03,519413826,656000,a
3638,3638,1990-04-27,591363327,1369000,p
3639,3639,2006-02-26,548242701,861000,d
3640,3640,2017-02-18,419501127,517000,d
3641,3641,2001-12-22,263110065,907000,a
3642,3642,2006-06-22,465780926,270000,p
3643,3643,2005-02-06,653327505,737000,d
3644,3644,2009-12-14,412053591,759000,d
3645,3645,1994-05-17,478056010,558000,a
3646,3646,1994-01-07,39506291,1298000,a
3647,3647,2016-08-13,688078217,772000,d
3648,3648,2012-09-07,50460485,232000,d
3649,3649,2002-06-07,502784486,1233000,d
3650,3650,2003-01-11,671242233,244000,p
3651,3651,1981-05-13,286843947,849000,a
3652,3652,2016-10-01,350909207,294000,a
3653,3653,1988-04-26,72387131,1347000,p
3654,3654,2014-11-06,256373348,508000,a
3655,3655,2003-04-17,189120163,529000,p
3656,3656,1981-05-14,278361312,995000,d
3657,3657,1999-08-01,344545652,1473000,p
3658,3658,1991-10-03,591226199,703000,p
3659,3659,1989-03-31,177501226,1775000,d
3660,3660,1995-11-07,200423130,252000,a
3661,3661,1981-04-08,504379218,1018000,d
3662,3662,2001-04-21,653267199,1897000,d
3663,3663,2006-05-07,563302319,235000,a
3664,3664,2006-07-22,524639037,206000,d
3665,3665,2014-02-04,684030436,246000,a
3666,3666,2008-11-03,635969132,1392000,a
3667,3667,1992-04-09,451253262,1267000,p
3668,3668,2016-02-13,262496086,1425000,d
3669,3669,2011-02-15,482237421,1179000,a
3670,3670,1995-08-15,327226876,485000,d
3671,3671,2004-12-09,547164715,515000,a
3672,3672,2011-02-01,574987388,1326000,a
3673,3673,2008-03-02,263255087,486000,p
3674,3674,2000-09-13,46018310,1330000,a
3675,3675,1996-02-08,610242410,396000,p
3676,3676,1990-04-17,356262744,1796000,d
3677,3677,2011-06-01,480684469,1725000,d
3678,3678,2010-08-30,136982136,482000,p
3679,3679,1992-06-01,561074431,1307000,p
3680,3680,1994-03-29,589803606,1987000,d
3681,3681,2014-10-01,546549155,789000,p
3682,3682,2007-01-27,267730393,1165000,a
3683,3683,2014-10-24,419600913,819000,a
3684,3684,1981-05-08,302034293,1880000,a
3685,3685,2005-02-01,533214420,1581000,p
3686,3686,2007-07-04,395809371,965000,a
3687,3687,2012-03-02,9260377,1147000,a
3688,3688,2010-11-07,58507524,940000,d
